user_id,total_orders,unique_families,unique_cuisines,total_spent,avg_item_price,pct_veg,diversity_factor,avg_spent_per_order,top_dish_family,segment,city,is_veg,price_sensitivity
U00452,24,12,4,5305,106.1,1.0,0.5,221.04166666666666,Gulab Jamun,regular,Kolkata,True,low
U00453,28,18,3,20915,282.63513513513516,0.35135135135135137,0.6428571428571429,746.9642857142857,Noodles,regular,Bangalore,False,medium
U00454,23,15,3,19585,321.0655737704918,0.22950819672131148,0.6521739130434783,851.5217391304348,Burger,occasional,Delhi,False,low
U00455,26,15,4,5475,165.9090909090909,0.3939393939393939,0.5769230769230769,210.57692307692307,Pizza,budget,Mumbai,False,medium
U00456,26,14,3,16945,256.74242424242425,0.22727272727272727,0.5384615384615384,651.7307692307693,Biryani,regular,Hyderabad,False,low
U00457,26,12,2,21050,553.9473684210526,0.13157894736842105,0.46153846153846156,809.6153846153846,Dosa,budget,Chennai,False,low
U00458,19,9,4,3510,103.23529411764706,1.0,0.47368421052631576,184.73684210526315,Chai,regular,Pune,True,low
U00459,26,15,3,11835,295.875,0.425,0.5769230769230769,455.1923076923077,Biryani,budget,Chennai,False,medium
U00460,23,11,3,8980,249.44444444444446,0.027777777777777776,0.4782608695652174,390.4347826086956,Burger,budget,Delhi,False,medium
U00461,32,7,4,5905,164.02777777777777,1.0,0.21875,184.53125,Chaat,budget,Pune,True,high
U00462,19,9,3,7040,220.0,1.0,0.47368421052631576,370.5263157894737,Chaat,regular,Hyderabad,True,medium
U00463,25,13,4,9970,203.46938775510205,1.0,0.52,398.8,Lassi,premium,Bangalore,True,low
U00464,26,22,4,20490,262.6923076923077,0.5128205128205128,0.8461538461538461,788.0769230769231,Salad,regular,Chennai,False,medium
U00465,25,11,4,9140,198.69565217391303,1.0,0.44,365.6,Gulab Jamun,occasional,Delhi,True,low
U00466,30,13,2,20465,249.5731707317073,0.21951219512195122,0.43333333333333335,682.1666666666666,Dosa,regular,Hyderabad,False,high
U00467,26,6,1,9775,296.2121212121212,0.30303030303030304,0.23076923076923078,375.96153846153845,Burger,budget,Kolkata,False,medium
U00468,27,6,1,48555,585.0,0.0963855421686747,0.2222222222222222,1798.3333333333333,Brownie,premium,Kolkata,False,low
U00469,17,6,2,4040,175.65217391304347,1.0,0.35294117647058826,237.64705882352942,Paneer Dish,budget,Hyderabad,True,low
U00470,24,17,3,26200,379.71014492753625,0.2898550724637681,0.7083333333333334,1091.6666666666667,Brownie,occasional,Hyderabad,False,medium
U00471,20,4,2,10945,405.3703703703704,1.0,0.2,547.25,Gulab Jamun,budget,Hyderabad,True,high
U00472,16,11,2,11070,225.91836734693877,0.12244897959183673,0.6875,691.875,Burger,occasional,Pune,False,medium
U00473,29,15,3,6940,177.94871794871796,0.41025641025641024,0.5172413793103449,239.31034482758622,Curry,budget,Hyderabad,False,medium
U00474,25,3,2,3275,131.0,1.0,0.12,131.0,Chaat,premium,Chennai,True,low
U00475,31,18,3,22490,274.2682926829268,0.45121951219512196,0.5806451612903226,725.483870967742,Salad,regular,Delhi,False,high
U00476,30,21,4,15275,184.03614457831324,0.5180722891566265,0.7,509.1666666666667,Salad,occasional,Pune,False,low
U00477,31,9,2,18355,399.0217391304348,0.2391304347826087,0.2903225806451613,592.0967741935484,Ice Cream,budget,Hyderabad,False,low
U00478,25,14,3,19170,277.82608695652175,0.4057971014492754,0.56,766.8,Samosa,regular,Mumbai,False,medium
U00479,22,13,2,10665,187.10526315789474,0.24561403508771928,0.5909090909090909,484.77272727272725,Brownie,occasional,Mumbai,False,low
U00480,34,11,2,11985,131.7032967032967,0.10989010989010989,0.3235294117647059,352.5,Pizza,regular,Delhi,False,low
U00481,20,6,3,5670,195.51724137931035,1.0,0.3,283.5,Wrap,regular,Kolkata,True,medium
U00482,26,5,3,6365,192.87878787878788,1.0,0.19230769230769232,244.80769230769232,Pizza,regular,Bangalore,True,medium
U00483,16,8,4,4470,178.8,1.0,0.5,279.375,Chai,regular,Bangalore,True,low
U00484,18,6,1,5035,91.54545454545455,0.5636363636363636,0.3333333333333333,279.72222222222223,Noodles,regular,Kolkata,False,low
U00485,26,15,3,6305,105.08333333333333,0.7,0.5769230769230769,242.5,Salad,regular,Pune,False,low
U00486,29,16,3,9620,121.77215189873418,0.43037974683544306,0.5517241379310345,331.7241379310345,Manchurian,occasional,Pune,False,medium
U00487,27,6,3,6395,206.29032258064515,1.0,0.2222222222222222,236.85185185185185,Chaat,budget,Pune,True,medium
U00488,16,7,3,3180,167.3684210526316,1.0,0.4375,198.75,Chai,budget,Bangalore,True,low
U00489,20,16,3,9625,168.859649122807,0.3333333333333333,0.8,481.25,Pizza,occasional,Mumbai,False,low
U00490,32,19,3,17560,199.54545454545453,0.09090909090909091,0.59375,548.75,Pani Puri,premium,Bangalore,False,high
U00491,11,7,4,5760,288.0,1.0,0.6363636363636364,523.6363636363636,Gulab Jamun,regular,Chennai,True,medium
U00492,29,11,2,18840,251.2,0.28,0.3793103448275862,649.6551724137931,Bhel Puri,regular,Hyderabad,False,medium
U00493,26,10,2,7405,189.87179487179486,0.48717948717948717,0.38461538461538464,284.8076923076923,Brownie,budget,Pune,False,medium
U00494,22,11,3,7020,195.0,0.3055555555555556,0.5,319.09090909090907,Ice Cream,budget,Mumbai,False,low
U00495,31,23,4,15480,175.9090909090909,0.2840909090909091,0.7419354838709677,499.35483870967744,Rice,regular,Delhi,False,medium
U00496,29,8,4,11715,201.98275862068965,1.0,0.27586206896551724,403.9655172413793,Gulab Jamun,regular,Delhi,True,medium
U00497,25,13,2,19375,276.7857142857143,0.34285714285714286,0.52,775.0,Idli,regular,Hyderabad,False,high
U00498,21,11,2,9260,308.6666666666667,0.8333333333333334,0.5238095238095238,440.95238095238096,Salad,budget,Mumbai,False,low
U00499,23,20,4,12725,219.39655172413794,0.7241379310344828,0.8695652173913043,553.2608695652174,Salad,occasional,Bangalore,False,high
U00500,32,5,3,10915,218.3,1.0,0.15625,341.09375,Gulab Jamun,occasional,Bangalore,True,low
U00501,23,8,2,9030,170.37735849056602,1.0,0.34782608695652173,392.60869565217394,Noodles,regular,Chennai,True,medium
U00502,26,21,4,23675,328.81944444444446,0.5694444444444444,0.8076923076923077,910.5769230769231,Salad,regular,Chennai,False,medium
U00503,29,16,3,21905,292.06666666666666,0.6266666666666667,0.5517241379310345,755.3448275862069,Salad,regular,Bangalore,False,high
U00504,21,23,4,11480,168.8235294117647,0.19117647058823528,1.0952380952380953,546.6666666666666,Paneer Dish,premium,Delhi,False,medium
U00505,26,18,3,17080,258.7878787878788,0.24242424242424243,0.6923076923076923,656.9230769230769,Biryani,regular,Pune,False,medium
U00506,20,15,4,5545,184.83333333333334,0.26666666666666666,0.75,277.25,Paneer Dish,budget,Delhi,False,medium
U00507,19,5,2,6190,182.05882352941177,1.0,0.2631578947368421,325.7894736842105,Juice,occasional,Chennai,True,medium
U00508,23,7,2,17905,308.7068965517241,1.0,0.30434782608695654,778.4782608695652,Gulab Jamun,premium,Hyderabad,True,medium
U00509,25,10,4,6475,147.1590909090909,1.0,0.4,259.0,Chai,occasional,Bangalore,True,medium
U00510,30,6,3,10280,285.55555555555554,1.0,0.2,342.6666666666667,Chaat,premium,Chennai,True,low
U00511,26,8,2,8690,173.8,1.0,0.3076923076923077,334.2307692307692,Manchurian,regular,Chennai,True,low
U00512,25,12,2,6580,94.0,0.7571428571428571,0.48,263.2,Salad,regular,Pune,False,high
U00513,23,17,3,14405,225.078125,0.6875,0.7391304347826086,626.304347826087,Salad,occasional,Bangalore,False,medium
U00514,29,19,3,10070,110.65934065934066,0.4175824175824176,0.6551724137931034,347.2413793103448,Noodles,premium,Pune,False,medium
U00515,32,11,2,9395,199.89361702127658,0.574468085106383,0.34375,293.59375,Biryani,budget,Bangalore,False,medium
U00516,26,5,3,6460,215.33333333333334,1.0,0.19230769230769232,248.46153846153845,Chaat,budget,Pune,True,medium
U00517,21,11,2,12820,224.91228070175438,0.2631578947368421,0.5238095238095238,610.4761904761905,Biryani,regular,Delhi,False,medium
U00518,19,14,3,10945,195.44642857142858,0.5357142857142857,0.7368421052631579,576.0526315789474,Noodles,premium,Hyderabad,False,low
U00519,17,14,4,11160,310.0,0.25,0.8235294117647058,656.4705882352941,Chaat,occasional,Hyderabad,False,medium
U00520,27,2,2,7450,240.32258064516128,1.0,0.07407407407407407,275.9259259259259,Chaat,budget,Bangalore,True,low
U00521,21,12,2,11630,197.11864406779662,0.0847457627118644,0.5714285714285714,553.8095238095239,Brownie,regular,Mumbai,False,medium
U00522,24,18,3,13720,198.84057971014494,0.2898550724637681,0.75,571.6666666666666,Curry,regular,Kolkata,False,low
U00523,30,19,4,17530,233.73333333333332,0.36,0.6333333333333333,584.3333333333334,Pizza,occasional,Chennai,False,low
U00524,25,11,2,12825,178.125,0.05555555555555555,0.44,513.0,Pani Puri,premium,Chennai,False,medium
U00525,32,2,2,10315,257.875,1.0,0.0625,322.34375,Chaat,premium,Bangalore,True,low
U00526,21,16,3,7545,137.1818181818182,0.21818181818181817,0.7619047619047619,359.2857142857143,Noodles,regular,Pune,False,medium
U00527,23,17,3,7145,109.92307692307692,0.3076923076923077,0.7391304347826086,310.6521739130435,Noodles,regular,Mumbai,False,high
U00528,23,14,3,6435,201.09375,0.3125,0.6086956521739131,279.7826086956522,Biryani,budget,Delhi,False,low
U00529,24,10,2,4745,139.55882352941177,0.029411764705882353,0.4166666666666667,197.70833333333334,Samosa,budget,Pune,False,high
U00530,14,16,3,6465,150.34883720930233,0.5581395348837209,1.1428571428571428,461.7857142857143,Salad,premium,Pune,False,low
U00531,19,12,4,6725,160.11904761904762,1.0,0.631578947368421,353.94736842105266,Chai,premium,Bangalore,True,medium
U00532,27,12,2,15515,235.07575757575756,0.7575757575757576,0.4444444444444444,574.6296296296297,Salad,occasional,Bangalore,False,medium
U00533,25,13,2,15105,243.6290322580645,0.5483870967741935,0.52,604.2,Soft Drink,occasional,Chennai,False,medium
U00534,46,19,3,33415,276.1570247933884,0.5619834710743802,0.41304347826086957,726.4130434782609,Salad,regular,Bangalore,False,medium
U00535,22,12,2,15710,227.68115942028984,0.21739130434782608,0.5454545454545454,714.0909090909091,Kebab,premium,Bangalore,False,low
U00536,22,17,3,9065,177.7450980392157,0.3333333333333333,0.7727272727272727,412.04545454545456,Coffee,occasional,Bangalore,False,medium
U00537,29,10,4,8555,203.6904761904762,1.0,0.3448275862068966,295.0,Chaat,premium,Chennai,True,high
U00538,33,10,4,10445,274.86842105263156,1.0,0.30303030303030304,316.5151515151515,Rice,budget,Delhi,True,high
U00539,24,12,2,13005,203.203125,0.484375,0.5,541.875,Biryani,regular,Delhi,False,low
U00540,18,9,2,7740,286.6666666666667,0.0,0.5,430.0,Ice Cream,budget,Kolkata,False,low
U00541,20,6,1,5375,92.67241379310344,0.41379310344827586,0.3,268.75,Noodles,occasional,Kolkata,False,low
U00542,23,16,3,14560,264.72727272727275,0.7636363636363637,0.6956521739130435,633.0434782608696,Salad,regular,Bangalore,False,medium
U00543,23,12,2,4950,150.0,0.21212121212121213,0.5217391304347826,215.2173913043478,Biryani,budget,Kolkata,False,high
U00544,28,19,4,18530,247.06666666666666,0.30666666666666664,0.6785714285714286,661.7857142857143,Vada Pav,regular,Chennai,False,medium
U00545,20,11,2,18540,331.07142857142856,0.23214285714285715,0.55,927.0,Ice Cream,regular,Delhi,False,medium
U00546,23,17,3,12185,213.7719298245614,0.42105263157894735,0.7391304347826086,529.7826086956521,Biryani,regular,Pune,False,low
U00547,24,15,4,7915,208.28947368421052,0.2894736842105263,0.625,329.7916666666667,Biryani,budget,Delhi,False,medium
U00548,25,23,4,16410,241.3235294117647,0.4117647058823529,0.92,656.4,Paneer Dish,regular,Delhi,False,low
U00549,24,18,3,12365,193.203125,0.265625,0.75,515.2083333333334,Noodles,regular,Chennai,False,low
U00550,27,18,3,15900,163.91752577319588,0.18556701030927836,0.6666666666666666,588.8888888888889,Burger,premium,Kolkata,False,medium
U00551,28,17,3,14495,219.62121212121212,0.5151515151515151,0.6071428571428571,517.6785714285714,Juice,regular,Pune,False,low
U00552,19,12,3,24990,367.5,0.23529411764705882,0.631578947368421,1315.2631578947369,Biryani,premium,Chennai,False,high
U00553,31,13,2,18865,230.0609756097561,0.23170731707317074,0.41935483870967744,608.5483870967741,Burger,regular,Bangalore,False,medium
U00554,25,15,3,20645,290.77464788732397,0.23943661971830985,0.6,825.8,Biryani,regular,Hyderabad,False,low
U00555,23,24,4,15940,194.390243902439,0.36585365853658536,1.0434782608695652,693.0434782608696,Rice,premium,Delhi,False,low
U00556,19,4,2,5390,207.30769230769232,1.0,0.21052631578947367,283.6842105263158,Chaat,regular,Hyderabad,True,medium
U00557,23,4,2,8735,291.1666666666667,1.0,0.17391304347826086,379.7826086956522,Biryani,budget,Chennai,True,medium
U00558,27,13,3,5905,151.4102564102564,0.5384615384615384,0.48148148148148145,218.7037037037037,Water,budget,Chennai,False,high
U00559,23,15,4,11285,197.98245614035088,1.0,0.6521739130434783,490.6521739130435,Juice,premium,Chennai,True,medium
U00560,34,12,2,35650,409.7701149425287,0.20689655172413793,0.35294117647058826,1048.5294117647059,Ice Cream,regular,Hyderabad,False,medium
U00561,23,5,3,13540,386.85714285714283,1.0,0.21739130434782608,588.695652173913,Gulab Jamun,premium,Chennai,True,low
U00562,31,11,2,7145,158.77777777777777,0.3333333333333333,0.3548387096774194,230.48387096774192,Soft Drink,budget,Bangalore,False,medium
U00563,22,13,3,5985,187.03125,0.34375,0.5909090909090909,272.04545454545456,Soft Drink,budget,Chennai,False,medium
U00564,22,7,3,9370,283.93939393939394,1.0,0.3181818181818182,425.90909090909093,Gulab Jamun,budget,Mumbai,True,high
U00565,31,13,2,13550,173.71794871794873,0.1794871794871795,0.41935483870967744,437.0967741935484,Bread,regular,Kolkata,False,low
U00566,35,13,2,21995,247.13483146067415,0.16853932584269662,0.37142857142857144,628.4285714285714,Bhel Puri,regular,Hyderabad,False,low
U00567,27,17,3,12120,168.33333333333334,0.18055555555555555,0.6296296296296297,448.8888888888889,Pizza,regular,Mumbai,False,medium
U00568,26,11,2,17100,267.1875,0.4375,0.4230769230769231,657.6923076923077,Pizza,regular,Chennai,False,low
U00569,21,17,3,16410,278.135593220339,0.2033898305084746,0.8095238095238095,781.4285714285714,Biryani,occasional,Bangalore,False,high
U00570,19,19,4,10195,208.0612244897959,0.32653061224489793,1.0,536.578947368421,Rice,regular,Delhi,False,low
U00571,18,9,2,4945,100.91836734693878,0.7959183673469388,0.5,274.72222222222223,Salad,regular,Pune,False,medium
U00572,23,13,2,14315,190.86666666666667,0.21333333333333335,0.5652173913043478,622.3913043478261,Paneer Dish,premium,Kolkata,False,high
U00573,19,17,4,5170,99.42307692307692,0.6923076923076923,0.8947368421052632,272.10526315789474,Salad,regular,Pune,False,low
U00574,29,19,4,21470,286.26666666666665,0.36,0.6551724137931034,740.3448275862069,Biryani,regular,Chennai,False,medium
U00575,27,23,4,10860,118.04347826086956,0.29347826086956524,0.8518518518518519,402.22222222222223,Biryani,premium,Kolkata,False,low
U00576,24,16,3,16730,257.38461538461536,0.27692307692307694,0.6666666666666666,697.0833333333334,Biryani,occasional,Kolkata,False,low
U00577,31,11,2,8010,190.71428571428572,0.11904761904761904,0.3548387096774194,258.38709677419354,Pizza,budget,Bangalore,False,high
U00578,20,7,4,11120,347.5,1.0,0.35,556.0,Gulab Jamun,occasional,Kolkata,True,medium
U00579,27,13,2,19045,244.16666666666666,0.16666666666666666,0.48148148148148145,705.3703703703703,Biryani,regular,Hyderabad,False,high
U00580,20,11,3,6580,219.33333333333334,0.3333333333333333,0.55,329.0,Ice Cream,budget,Mumbai,False,medium
U00581,27,12,4,6865,167.4390243902439,1.0,0.4444444444444444,254.25925925925927,Chaat,regular,Mumbai,True,medium
U00582,35,17,3,15940,167.78947368421052,0.47368421052631576,0.4857142857142857,455.42857142857144,Salad,occasional,Mumbai,False,high
U00583,25,6,2,11120,241.7391304347826,1.0,0.24,444.8,Biryani,regular,Hyderabad,True,low
U00584,43,19,3,13885,121.79824561403508,0.7543859649122807,0.4418604651162791,322.90697674418607,Salad,regular,Pune,False,low
U00585,28,19,3,22280,275.0617283950617,0.30864197530864196,0.6785714285714286,795.7142857142857,Biryani,regular,Bangalore,False,low
U00586,26,7,4,8515,283.8333333333333,1.0,0.2692307692307692,327.5,Burger,budget,Kolkata,True,low
U00587,26,17,4,9275,220.83333333333334,0.2857142857142857,0.6538461538461539,356.7307692307692,Salad,budget,Hyderabad,False,medium
U00588,22,6,2,4030,125.9375,1.0,0.2727272727272727,183.1818181818182,Curry,budget,Mumbai,True,high
U00589,22,12,2,13765,430.15625,0.5625,0.5454545454545454,625.6818181818181,Salad,budget,Chennai,False,high
U00590,22,12,3,11370,366.7741935483871,0.41935483870967744,0.5454545454545454,516.8181818181819,Burger,budget,Delhi,False,medium
U00591,26,10,3,9540,221.86046511627907,0.13953488372093023,0.38461538461538464,366.9230769230769,Pizza,budget,Kolkata,False,high
U00592,21,6,1,5700,98.27586206896552,1.0,0.2857142857142857,271.42857142857144,Salad,regular,Hyderabad,True,low
U00593,29,8,2,18030,400.6666666666667,0.26666666666666666,0.27586206896551724,621.7241379310345,Ice Cream,budget,Hyderabad,False,medium
U00594,29,8,4,10755,210.88235294117646,1.0,0.27586206896551724,370.86206896551727,Gulab Jamun,regular,Bangalore,True,low
U00595,24,17,3,12630,194.30769230769232,0.16923076923076924,0.7083333333333334,526.25,Vada Pav,premium,Bangalore,False,low
U00596,25,21,4,18895,286.2878787878788,0.21212121212121213,0.84,755.8,Brownie,regular,Hyderabad,False,medium
U00597,32,19,4,20730,241.04651162790697,0.46511627906976744,0.59375,647.8125,Ice Cream,regular,Mumbai,False,medium
U00598,17,9,2,8135,301.2962962962963,0.8148148148148148,0.5294117647058824,478.52941176470586,Paneer Dish,budget,Delhi,False,low
U00599,27,11,2,7295,177.9268292682927,0.1951219512195122,0.4074074074074074,270.18518518518516,Burger,budget,Kolkata,False,medium
U00600,25,9,2,7115,209.26470588235293,0.5588235294117647,0.36,284.6,Soft Drink,budget,Bangalore,False,medium
U00601,29,5,1,10885,272.125,0.225,0.1724137931034483,375.3448275862069,Pizza,budget,Kolkata,False,medium
U00602,29,10,2,5705,142.625,0.225,0.3448275862068966,196.72413793103448,Curry,budget,Mumbai,False,low
U00603,27,15,3,7320,178.53658536585365,0.3902439024390244,0.5555555555555556,271.1111111111111,Burger,budget,Kolkata,False,low
U00604,31,12,2,21915,447.2448979591837,0.1836734693877551,0.3870967741935484,706.9354838709677,Burger,budget,Chennai,False,high
U00605,30,14,3,16235,312.21153846153845,0.5,0.4666666666666667,541.1666666666666,Salad,budget,Bangalore,False,high
U00606,21,16,3,10380,185.35714285714286,0.39285714285714285,0.7619047619047619,494.2857142857143,Brownie,regular,Mumbai,False,high
U00607,18,7,2,5330,171.93548387096774,0.06451612903225806,0.3888888888888889,296.1111111111111,Ice Cream,budget,Mumbai,False,low
U00608,33,24,4,16645,173.38541666666666,0.2916666666666667,0.7272727272727273,504.3939393939394,Rice,regular,Delhi,False,medium
U00609,27,7,2,14100,207.35294117647058,1.0,0.25925925925925924,522.2222222222222,Gulab Jamun,regular,Delhi,True,medium
U00610,31,3,2,22840,321.6901408450704,1.0,0.0967741935483871,736.7741935483871,Gulab Jamun,regular,Chennai,True,low
U00611,24,16,4,6795,183.64864864864865,0.5405405405405406,0.6666666666666666,283.125,Salad,budget,Mumbai,False,low
U00612,19,4,2,3585,123.62068965517241,1.0,0.21052631578947367,188.68421052631578,Burger,premium,Pune,True,low
U00613,27,22,4,12940,174.86486486486487,0.21621621621621623,0.8148148148148148,479.25925925925924,Pasta,regular,Mumbai,False,medium
U00614,17,7,2,13455,585.0,0.5217391304347826,0.4117647058823529,791.4705882352941,Salad,budget,Delhi,False,medium
U00615,20,10,3,7565,132.71929824561403,1.0,0.5,378.25,Salad,premium,Pune,True,medium
U00616,25,7,3,7655,159.47916666666666,1.0,0.28,306.2,Water,occasional,Bangalore,True,high
U00617,27,11,2,12560,299.04761904761904,0.23809523809523808,0.4074074074074074,465.18518518518516,Noodles,budget,Bangalore,False,low
U00618,33,3,2,21035,457.2826086956522,1.0,0.09090909090909091,637.4242424242424,Gulab Jamun,budget,Kolkata,True,medium
U00619,27,8,3,19255,326.35593220338984,1.0,0.2962962962962963,713.1481481481482,Gulab Jamun,premium,Hyderabad,True,low
U00620,25,17,3,32440,381.6470588235294,0.43529411764705883,0.68,1297.6,Salad,premium,Delhi,False,low
U00621,25,2,1,7235,267.962962962963,1.0,0.08,289.4,Filter Coffee,budget,Hyderabad,True,medium
U00622,27,5,2,6855,195.85714285714286,1.0,0.18518518518518517,253.88888888888889,Paneer Dish,budget,Pune,True,low
U00623,19,12,3,7950,220.83333333333334,1.0,0.631578947368421,418.42105263157896,Chai,regular,Delhi,True,medium
U00624,33,21,4,24500,266.30434782608694,0.3804347826086957,0.6363636363636364,742.4242424242424,Biryani,regular,Chennai,False,medium
U00625,19,20,4,9525,190.5,0.12,1.0526315789473684,501.3157894736842,Pizza,regular,Mumbai,False,medium
U00626,25,24,4,20785,288.68055555555554,0.5555555555555556,0.96,831.4,Juice,regular,Chennai,False,medium
U00627,17,12,2,6650,170.51282051282053,0.1282051282051282,0.7058823529411765,391.1764705882353,Pani Puri,regular,Pune,False,medium
U00628,18,7,3,7050,156.66666666666666,1.0,0.3888888888888889,391.6666666666667,Rice,premium,Delhi,True,low
U00629,18,12,4,2980,99.33333333333333,1.0,0.6666666666666666,165.55555555555554,Salad,budget,Pune,True,low
U00630,21,9,2,4580,169.62962962962962,0.1111111111111111,0.42857142857142855,218.0952380952381,Chaat,budget,Mumbai,False,high
U00631,33,18,3,29915,274.44954128440367,0.6605504587155964,0.5454545454545454,906.5151515151515,Salad,premium,Bangalore,False,high
U00632,19,15,3,8875,153.01724137931035,0.43103448275862066,0.7894736842105263,467.10526315789474,Juice,premium,Bangalore,False,medium
U00633,18,13,2,9055,196.84782608695653,0.17391304347826086,0.7222222222222222,503.05555555555554,Chaat,regular,Pune,False,low
U00634,15,12,2,9515,243.97435897435898,0.05128205128205128,0.8,634.3333333333334,Chaat,regular,Hyderabad,False,high
U00635,24,14,4,7870,207.10526315789474,0.18421052631578946,0.5833333333333334,327.9166666666667,Biryani,budget,Delhi,False,medium
U00636,19,11,2,8965,208.48837209302326,0.5116279069767442,0.5789473684210527,471.8421052631579,Soft Drink,regular,Delhi,False,medium
U00637,30,12,2,25225,300.29761904761904,0.27380952380952384,0.4,840.8333333333334,Biryani,regular,Bangalore,False,high
U00638,26,12,4,9495,287.72727272727275,0.12121212121212122,0.46153846153846156,365.1923076923077,Burger,budget,Kolkata,False,medium
U00639,29,8,2,11960,254.46808510638297,0.10638297872340426,0.27586206896551724,412.41379310344826,Ice Cream,budget,Chennai,False,high
U00640,26,13,2,10830,133.7037037037037,0.3333333333333333,0.5,416.53846153846155,Manchurian,regular,Kolkata,False,medium
U00641,15,7,2,2195,99.77272727272727,1.0,0.4666666666666667,146.33333333333334,Biryani,budget,Mumbai,True,low
U00642,14,6,3,4220,183.47826086956522,1.0,0.42857142857142855,301.42857142857144,Gulab Jamun,regular,Chennai,True,medium
U00643,26,12,3,10525,284.4594594594595,1.0,0.46153846153846156,404.8076923076923,Lassi,budget,Chennai,True,low
U00644,24,10,2,6285,123.23529411764706,1.0,0.4166666666666667,261.875,Juice,regular,Pune,True,low
U00645,26,6,2,7365,216.61764705882354,1.0,0.23076923076923078,283.2692307692308,Burger,budget,Bangalore,True,high
U00646,16,12,2,5055,93.61111111111111,0.3888888888888889,0.75,315.9375,Spring Roll,premium,Kolkata,False,high
U00647,19,16,3,8445,168.9,0.22,0.8421052631578947,444.4736842105263,Raita,regular,Kolkata,False,high
U00648,19,11,2,14510,315.4347826086956,0.6956521739130435,0.5789473684210527,763.6842105263158,Salad,regular,Bangalore,False,low
U00649,24,3,2,12580,370.0,1.0,0.125,524.1666666666666,Risotto,premium,Kolkata,True,high
U00650,31,11,2,19735,243.64197530864197,0.18518518518518517,0.3548387096774194,636.6129032258065,Biryani,regular,Bangalore,False,medium
U00651,28,7,2,8145,220.13513513513513,1.0,0.25,290.89285714285717,Biryani,budget,Pune,True,high
U00652,22,13,2,8795,141.8548387096774,0.3225806451612903,0.5909090909090909,399.77272727272725,Dal,regular,Hyderabad,False,medium
U00653,19,21,4,16755,293.94736842105266,0.45614035087719296,1.105263157894737,881.8421052631579,Coffee,regular,Chennai,False,low
U00654,24,12,2,7850,103.28947368421052,1.0,0.5,327.0833333333333,Fried Rice,premium,Pune,True,low
U00655,32,17,3,21315,234.23076923076923,0.43956043956043955,0.53125,666.09375,Biryani,regular,Delhi,False,medium
U00656,19,8,3,4150,166.0,0.04,0.42105263157894735,218.42105263157896,Pizza,budget,Mumbai,False,high
U00657,32,10,2,9350,217.4418604651163,1.0,0.3125,292.1875,Juice,budget,Hyderabad,True,medium
U00658,29,13,2,16695,216.8181818181818,0.4675324675324675,0.4482758620689655,575.6896551724138,Chai,regular,Delhi,False,high
U00659,27,12,4,13890,315.6818181818182,1.0,0.4444444444444444,514.4444444444445,Pizza,regular,Chennai,True,high
U00660,32,21,4,22415,251.85393258426967,0.1797752808988764,0.65625,700.46875,Burger,regular,Kolkata,False,high
U00661,24,18,4,13270,260.19607843137254,1.0,0.75,552.9166666666666,Chai,regular,Bangalore,True,medium
U00662,23,21,4,16960,269.2063492063492,0.5079365079365079,0.9130434782608695,737.3913043478261,Salad,occasional,Chennai,False,low
U00663,34,22,4,18000,214.28571428571428,0.35714285714285715,0.6470588235294118,529.4117647058823,Kebab,regular,Pune,False,high
U00664,14,11,4,3835,201.8421052631579,0.47368421052631576,0.7857142857142857,273.92857142857144,Salad,budget,Mumbai,False,medium
U00665,29,11,3,5205,123.92857142857143,1.0,0.3793103448275862,179.48275862068965,Lassi,budget,Pune,True,medium
U00666,34,11,2,10825,230.31914893617022,0.5531914893617021,0.3235294117647059,318.38235294117646,Noodles,budget,Hyderabad,False,medium
U00667,28,5,2,7625,238.28125,1.0,0.17857142857142858,272.32142857142856,Filter Coffee,budget,Hyderabad,True,medium
U00668,24,6,2,5950,170.0,1.0,0.25,247.91666666666666,Salad,budget,Mumbai,True,low
U00669,32,11,4,11315,282.875,1.0,0.34375,353.59375,Gulab Jamun,budget,Delhi,True,medium
U00670,27,11,2,10700,227.6595744680851,0.6595744680851063,0.4074074074074074,396.2962962962963,Salad,budget,Delhi,False,low
U00671,21,6,3,6465,230.89285714285714,1.0,0.2857142857142857,307.85714285714283,Gulab Jamun,budget,Hyderabad,True,medium
U00672,23,13,2,19595,264.7972972972973,0.25675675675675674,0.5652173913043478,851.9565217391304,Biryani,premium,Hyderabad,False,high
U00673,24,15,4,8420,247.64705882352942,0.35294117647058826,0.625,350.8333333333333,Burger,budget,Kolkata,False,medium
U00674,29,15,3,14985,199.8,0.5466666666666666,0.5172413793103449,516.7241379310345,Salad,regular,Bangalore,False,high
U00675,27,5,3,7550,235.9375,1.0,0.18518518518518517,279.6296296296296,Wrap,regular,Kolkata,True,medium
U00676,16,21,4,15530,345.1111111111111,0.24444444444444444,1.3125,970.625,Curry,occasional,Kolkata,False,low
U00677,28,4,2,5725,143.125,1.0,0.14285714285714285,204.46428571428572,Rice,budget,Delhi,True,high
U00678,24,12,2,11505,169.19117647058823,0.75,0.5,479.375,Salad,regular,Mumbai,False,low
U00679,20,10,2,8300,193.02325581395348,0.11627906976744186,0.5,415.0,Biryani,occasional,Delhi,False,medium
U00680,21,11,2,12735,187.27941176470588,0.17647058823529413,0.5238095238095238,606.4285714285714,Pizza,premium,Bangalore,False,low
